991;1
708;1
905;1
194;2
342;2
160;2
203;3
273;3
986;3
908;3
250;3
224;4
664;4
169;4
164;4
801;4
257;4
425;4
331;4
58;4
445;5
546;5
279;5
491;5
378;5
676;6
329;6
646;6
502;6
837;6
338;6
79;6
573;7
266;7
701;7
149;7
823;8
949;8
111;8
446;8
615;8
632;8
996;8
38;8
381;9
583;10
524;10
324;10
390;10
716;11
555;11
829;11
779;11
183;11
83;11
466;11
441;11
626;11
408;12
231;12
188;12
497;12
686;13
792;13
865;13
362;13
558;13
405;13
714;13
521;14
547;14
561;14
67;14
101;14
891;14
428;14
712;15
125;15
759;15
158;15
810;15
337;16
613;16
542;16
973;16
729;17
487;17
12;17
120;18
549;18
603;18
967;18
622;18
660;18
884;19
563;19
625;20
1;20
997;20
136;20
1;20
547;21
837;21
599;21
37;21
292;21
616;21
495;21
330;22
103;22
929;22
28;22
428;22
542;23
696;23
743;23
1000;23
175;23
939;23
610;24
200;24
452;24
390;24
452;24
429;24
870;25
186;25
561;25
564;26
710;26
59;26
384;27
659;27
103;27
118;27
361;27
597;27
676;27
863;27
520;27
903;28
371;28
535;28
293;28
214;28
173;28
381;29
63;30
620;30
525;31
788;31
819;31
292;31
443;31
312;31
896;31
112;31
503;32
313;32
8;32
626;32
675;32
616;32
306;32
107;32
404;33
724;33
310;33
289;33
371;33
823;33
943;34
162;34
157;34
693;35
830;35
641;35
225;35
346;35
519;35
97;35
654;35
450;35
150;36
970;36
666;36
55;36
775;36
182;36
758;36
42;36
343;36
900;37
44;37
520;37
787;37
805;37
565;37
357;38
973;38
419;38
949;38
615;38
465;38
549;38
511;39
308;39
226;40
180;40
231;40
8;40
628;40
597;40
803;40
795;41
267;41
596;41
205;41
276;41
929;41
571;41
681;41
330;41
825;42
947;42
414;42
475;42
598;42
433;42
119;42
177;43
228;43
138;43
391;44
838;44
110;44
598;44
816;44
586;44
982;44
230;45
224;45
182;45
979;46
608;46
681;46
681;46
837;46
13;47
192;47
24;47
332;48
822;48
252;48
897;48
441;49
190;49
533;49
675;49
751;49
313;49
494;49
462;49
814;50
274;50
749;50
718;50
778;50
682;50
494;51
186;51
433;52
976;52
971;53
817;53
841;53
716;53
144;53
208;53
377;53
291;53
275;54
734;54
732;54
870;54
50;54
539;54
744;54
345;54
996;54
357;55
586;55
355;55
885;55
936;55
341;55
744;56
865;56
216;56
57;57
390;57
803;57
202;57
261;57
825;57
943;57
855;57
472;58
39;58
966;58
438;58
419;59
547;59
421;59
236;59
348;59
239;59
28;59
256;59
777;59
480;60
1000;60
302;60
665;61
58;61
14;61
501;61
596;61
857;62
812;62
358;63
674;63
411;63
491;63
742;63
568;63
871;63
945;63
629;64
598;64
491;64
539;64
525;64
840;65
646;65
761;65
897;65
486;65
123;65
741;66
648;66
978;66
77;66
157;66
482;66
252;66
352;67
558;68
106;68
413;68
454;68
356;68
558;68
364;68
95;69
578;69
808;69
773;69
224;69
701;69
649;69
944;69
576;69
642;70
159;70
696;70
169;70
939;70
948;70
444;71
213;71
776;71
690;71
315;71
691;71
140;71
480;72
364;72
667;72
109;72
534;72
191;73
475;73
395;73
35;74
456;74
515;74
702;74
970;74
124;74
675;75
593;75
875;75
447;75
198;76
768;76
536;76
422;76
985;76
709;76
387;77
546;77
273;77
372;77
780;77
852;78
594;78
966;79
375;79
88;79
137;80
540;80
808;81
424;82
911;83
404;83
870;83
787;83
183;83
120;83
599;83
563;84
439;84
935;84
320;84
79;84
456;84
528;84
672;84
728;84
844;85
764;85
638;85
151;85
801;85
918;85
660;86
404;86
862;87
973;87
86;87
463;87
726;87
155;87
994;87
297;88
394;88
863;89
171;89
662;89
297;89
42;89
401;89
678;89
364;89
277;90
30;90
666;90
707;90
723;90
403;90
769;91
281;91
985;91
732;92
447;92
376;92
296;93
940;93
725;93
158;93
461;93
213;93
957;93
840;94
424;94
629;94
545;94
4;94
939;94
604;94
128;94
134;94
170;95
668;95
350;95
59;95
995;95
883;95
756;96
88;96
996;96
488;96
103;96
56;96
962;96
840;96
119;96
306;97
325;97
652;97
436;98
655;98
455;98
350;99
972;99
724;99
693;99
238;99
397;99
4;100
890;100
638;101
313;101
296;101
321;101
101;101
600;101
971;101
763;101
79;102
579;102
445;102
245;102
797;103
477;103
983;104
786;104
653;104
938;104
170;104
622;104
973;105
270;106
792;106
183;107
521;108
166;108
343;108
41;108
731;108
255;108
674;108
772;108
123;109
852;109
23;109
478;109
172;109
707;110
103;110
381;110
18;110
840;110
469;111
806;111
141;112
501;112
925;112
761;112
297;112
332;113
985;113
759;113
174;113
355;113
377;113
419;113
331;113
30;114
428;114
622;114
855;114
462;114
677;114
177;114
944;115
1;115
498;115
980;115
434;115
925;115
818;116
775;116
675;116
648;116
793;116
333;117
334;117
894;117
973;117
581;117
95;117
15;118
678;118
532;118
22;118
125;118
474;119
632;119
271;119
138;119
777;119
866;119
450;119
79;120
431;121
112;121
697;121
318;121
819;121
738;122
657;123
869;123
35;123
94;123
488;123
1;123
738;124
790;124
296;124
685;124
207;124
261;124
47;125
548;125
9;125
510;125
132;125
130;125
604;126
408;126
316;126
499;126
187;126
152;126
270;126
164;126
896;127
934;127
133;128
476;129
115;129
563;129
928;129
86;129
554;129
508;129
828;129
757;129
998;130
759;130
91;130
591;130
334;130
324;130
456;130
255;130
777;130
816;131
444;131
712;132
586;132
874;133
199;133
822;133
172;134
448;134
375;134
750;134
380;134
423;134
988;135
938;135
701;135
442;135
649;135
736;135
873;135
855;135
979;136
378;136
789;136
967;137
388;137
645;137
906;137
467;137
770;137
581;137
743;138
687;139
630;139
814;139
560;139
28;139
380;139
693;140
429;140
359;140
226;140
303;140
857;140
325;140
559;141
402;141
111;141
168;141
471;141
615;141
27;141
639;142
832;142
184;142
628;142
212;142
956;142
129;142
683;142
449;143
689;143
586;143
662;143
188;143
962;143
395;144
636;144
570;144
362;145
547;146
413;147
635;147
217;147
492;147
514;148
851;148
706;149
682;149
383;149
889;150
764;150
730;151
84;151
396;151
167;151
904;152
589;152
898;152
567;152
848;152
2;153
809;153
974;153
837;153
314;153
262;153
24;153
996;154
725;154
806;154
11;154
116;154
57;154
884;154
725;155
37;156
45;156
131;156
876;156
708;157
578;157
833;157
232;157
43;157
956;157
7;158
880;158
922;158
7;158
484;158
476;158
26;158
274;158
42;159
215;159
305;159
191;160
753;160
250;160
440;160
519;160
809;160
460;160
574;160
930;160
830;161
148;161
507;161
744;161
970;162
153;162
14;162
132;162
872;163
26;163
850;164
323;164
500;164
427;165
359;165
471;165
306;165
713;166
64;166
538;166
952;166
812;166
522;166
212;166
836;167
576;167
914;167
735;168
363;168
938;169
367;170
573;171
205;171
713;171
582;171
688;171
813;171
315;171
327;171
260;171
131;172
591;172
643;172
553;172
689;172
947;172
140;172
458;172
12;173
323;173
530;173
673;173
802;173
701;173
920;174
232;174
535;175
48;175
346;175
15;175
263;175
32;175
261;176
273;176
154;176
414;176
274;176
585;176
732;176
415;177
483;177
844;177
531;177
558;177
447;177
223;178
767;178
997;178
610;178
174;178
178;179
705;179
612;179
986;179
231;179
92;179
132;179
841;179
345;179
265;180
297;180
758;180
599;181
530;181
872;181
324;181
62;182
15;183
605;183
160;183
64;184
475;184
634;185
175;185
340;185
565;185
838;185
805;186
242;186
183;186
837;186
283;186
955;187
677;187
986;187
267;187
669;187
952;187
896;187
868;188
384;188
461;188
988;188
324;188
675;188
637;188
572;189
330;189
531;189
248;189
967;189
768;189
646;189
635;189
432;190
156;190
818;191
207;191
809;192
85;193
1000;193
237;193
562;193
489;193
126;193
912;193
56;193
154;194
113;194
406;195
208;195
585;195
930;196
119;196
872;196
190;196
394;196
837;196
537;197
603;198
440;198
956;198
583;198
971;198
894;198
530;198
640;199
745;199
513;199
114;199
343;200
824;201
478;201
598;201
106;201
551;201
575;201
159;202
734;202
597;202
280;203
499;203
626;203
817;203
112;203
90;203
183;203
808;204
384;204
594;204
592;204
257;204
54;204
395;205
291;205
456;205
295;205
70;205
182;205
940;205
381;205
35;206
336;206
651;206
531;206
936;206
526;206
57;206
934;206
801;206
64;207
606;207
386;207
711;207
737;207
81;207
359;207
789;207
172;208
47;208
744;209
582;209
660;209
383;209
823;209
397;209
773;209
224;209
352;209
632;210
905;210
915;210
189;210
620;210
52;210
653;210
439;210
293;211
288;211
894;211
692;211
795;211
253;211
813;212
1;213
563;213
228;213
922;213
737;213
542;213
924;213
726;213
416;214
539;215
46;216
234;216
839;216
391;216
688;216
775;217
404;217
89;217
250;217
778;217
999;218
808;219
909;219
630;219
354;219
631;219
629;219
712;219
798;219
173;219
784;220
987;220
652;220
76;221
301;221
796;221
508;222
203;222
897;222
76;222
243;222
513;222
2;222
684;222
204;222
842;223
321;223
908;223
401;223
653;223
551;223
176;223
650;224
449;224
772;224
938;225
345;225
519;226
826;227
355;227
499;227
242;227
706;228
938;228
919;228
58;228
314;228
540;228
148;228
865;228
941;228
606;229
19;229
920;230
813;230
25;230
649;231
248;231
808;231
172;231
202;231
259;232
557;232
879;232
367;232
77;232
803;232
419;233
604;233
870;233
788;233
144;233
997;234
184;234
912;234
146;234
901;235
451;235
13;235
558;235
975;235
575;235
688;235
981;236
476;236
815;236
891;236
685;236
543;236
879;236
298;236
615;237
860;237
191;237
798;237
623;237
933;237
926;237
471;238
992;239
243;240
821;241
690;241
500;241
345;242
971;242
488;242
745;242
349;242
688;242
630;242
345;242
359;242
832;243
52;243
570;243
29;243
443;243
369;243
335;243
953;243
351;243
590;244
491;244
780;245
233;245
48;245
510;245
395;246
719;247
497;247
804;247
341;247
569;247
397;247
674;247
931;247
301;247
17;248
131;249
838;249
206;250
120;250
300;250
135;251
215;251
454;251
25;251
23;251
115;251
680;252
582;252
237;252
150;252
147;252
303;253
424;253
579;253
852;253
344;253
798;253
802;253
168;253
424;254
21;254
288;254
429;254
617;254
928;254
668;254
336;254
525;254
714;255
139;255
835;255
15;255
12;255
289;256
888;256
270;256
952;256
462;256
666;256
207;257
301;257
848;257
634;257
318;257
411;258
252;259
373;259
680;259
830;259
802;259
399;260
680;260
390;260
116;260
104;260
956;260
62;261
167;261
656;261
641;261
762;261
312;261
623;261
394;261
428;262
681;262
429;262
420;262
419;262
20;263
186;263
406;263
798;263
107;263
921;263
459;263
613;263
241;264
100;265
175;265
373;265
588;265
943;265
459;266
448;267
778;267
970;267
344;267
675;267
489;268
192;269
984;269
795;270
479;270
711;270
622;270
851;270
316;270
145;270
200;271
791;271
623;272
733;273
91;273
862;273
671;273
308;274
67;274
51;274
970;275
890;275
338;275
110;275
179;276
274;276
106;277
99;277
449;277
628;277
584;278
576;278
574;278
881;278
703;279
489;280
711;280
691;280
427;280
446;280
236;280
111;281
79;281
582;281
265;282
889;282
761;282
183;282
47;282
68;282
881;282
413;283
437;283
876;283
850;283
765;283
89;284
248;284
736;284
536;285
707;285
941;285
503;285
727;285
315;285
287;285
645;285
301;285
636;286
502;286
253;286
273;286
753;286
649;286
540;286
298;287
839;287
832;288
632;288
971;288
608;288
837;288
977;288
995;288
340;289
10;289
904;289
996;289
458;289
784;290
647;290
744;290
501;290
334;290
839;290
349;290
786;290
594;291
329;291
453;291
389;291
233;291
732;292
108;292
168;292
395;292
334;293
873;293
92;293
378;294
737;295
968;295
450;296
277;296
389;296
884;296
275;296
670;297
310;297
352;297
470;297
9;297
664;297
661;297
566;297
978;298
55;298
878;298
143;298
839;298
764;299
638;299
276;299
702;299
452;299
421;299
488;299
75;299
205;300
321;300
559;300
436;300
226;300
524;301
25;301
901;302
707;302
100;302
603;303
150;303
651;303
748;304
289;304
21;305
150;305
720;305
783;305
94;305
349;305
620;305
223;305
438;305
555;306
320;306
593;306
712;306
401;306
320;306
755;306
293;306
495;306
664;307
223;307
209;307
220;307
558;308
191;309
709;310
976;310
181;310
837;310
934;310
33;310
63;310
690;311
658;312
879;312
734;312
461;312
540;312
5;313
933;314
305;314
465;314
743;314
327;315
790;315
21;315
823;315
528;315
831;315
581;316
853;316
766;317
886;317
106;317
916;317
264;317
456;317
86;317
894;317
835;318
311;318
111;318
841;318
986;319
872;319
574;319
21;319
724;320
608;320
865;320
703;320
777;320
204;321
885;321
539;321
329;321
487;321
414;321
29;321
196;321
137;321
137;322
736;322
256;322
112;322
960;322
866;322
553;322
652;322
905;322
546;323
194;323
196;323
707;323
336;323
140;323
661;324
15;324
452;324
142;324
662;324
283;324
297;324
356;324
341;324
334;325
689;325
647;325
362;325
216;326
181;327
948;327
554;327
137;327
294;327
140;327
614;327
828;327
364;327
343;328
999;328
437;328
184;328
677;328
196;328
500;328
309;329
450;329
344;329
420;329
988;329
98;329
311;330
834;330
379;331
848;331
243;332
298;332
512;332
527;332
874;332
363;332
261;332
531;332
306;332
386;333
625;333
2;333
689;333
402;333
228;333
533;333
752;333
284;334
286;334
634;334
588;334
156;334
882;335
451;335
419;335
569;336
974;336
7;336
406;336
561;336
752;336
987;336
600;336
369;337
408;337
865;337
455;337
696;337
110;337
293;337
733;337
848;337
240;338
330;338
883;339
660;339
335;339
140;339
527;339
919;339
149;340
348;340
209;340
98;340
55;340
928;341
250;341
823;341
79;341
412;341
12;342
975;342
460;342
67;342
256;343
558;343
550;343
390;344
193;344
171;344
436;345
156;345
31;345
783;345
438;346
790;346
772;346
879;347
546;347
231;348
990;348
3;348
803;348
323;348
179;348
491;348
168;349
873;349
403;349
846;349
529;349
970;349
763;350
544;350
951;350
119;350
677;350
914;350
330;350
12;350
673;350
449;351
465;351
468;351
63;352
574;352
592;352
325;352
13;353
706;354
211;354
750;355
727;355
516;356
503;356
543;356
877;357
215;357
676;357
897;357
623;358
212;358
684;359
90;359
410;359
366;359
593;359
259;359
235;359
200;359
830;359
802;360
322;360
845;360
275;360
876;360
438;361
815;361
484;361
712;361
348;361
295;361
183;361
497;362
942;362
215;362
267;363
930;363
184;363
519;363
439;363
577;363
408;363
842;364
135;364
584;364
800;364
522;364
257;365
589;366
277;366
348;366
985;366
122;366
319;366
966;366
372;366
457;366
266;367
615;367
877;367
101;367
125;368
209;368
291;368
82;368
297;369
428;369
387;369
365;369
260;369
827;369
986;369
146;370
893;370
119;370
320;370
643;370
705;370
402;370
878;370
154;370
462;371
665;371
172;371
73;371
14;371
353;371
195;372
965;373
973;374
985;374
806;374
964;375
854;375
808;375
343;375
771;375
613;375
533;376
218;376
489;376
301;376
528;376
641;376
169;376
254;376
306;376
632;377
932;377
460;377
118;378
821;378
984;378
830;379
528;379
525;379
749;380
966;380
182;380
512;380
655;380
665;381
531;381
605;381
297;381
820;381
197;382
602;382
273;382
435;382
791;382
98;382
997;382
541;383
509;383
296;383
743;383
305;383
171;383
757;383
314;383
704;383
477;384
243;384
729;384
587;384
43;384
749;385
519;385
537;386
968;386
45;386
637;387
759;387
748;387
638;387
976;387
902;388
845;388
579;388
767;388
736;388
415;388
984;388
561;388
389;388
849;389
852;389
111;389
414;390
668;390
58;390
649;390
351;390
139;390
774;390
507;391
717;391
887;391
76;392
223;392
974;393
19;393
890;393
981;393
707;393
620;393
701;394
137;395
549;395
529;395
492;395
665;396
93;396
475;396
993;396
1;396
36;396
54;396
750;396
968;397
395;397
660;397
824;398
200;398
46;398
561;398
935;398
158;398
539;398
675;398
884;398
389;399
178;399
575;399
385;400
877;400
486;400
200;400
461;400
299;401
180;401
586;401
646;401
614;402
309;402
350;402
497;402
722;402
113;402
87;402
316;402
302;403
813;403
441;403
562;404
389;404
458;404
831;404
452;404
454;405
58;405
373;405
907;405
634;405
902;405
626;405
696;406
373;407
61;408
758;408
74;408
377;408
185;409
218;409
621;409
534;409
257;409
14;409
973;409
882;409
162;409
518;410
798;410
226;410
42;410
696;410
811;411
157;411
633;411
141;412
355;413
461;413
779;413
38;413
284;414
24;414
830;414
854;414
449;414
208;414
998;414
950;414
974;414
747;415
791;415
356;415
409;415
682;415
313;415
862;415
208;416
724;416
727;416
78;416
590;416
115;416
224;417
755;417
459;417
1;417
639;418
995;418
881;418
997;418
625;418
223;418
771;418
223;418
750;419
616;419
320;419
154;419
576;419
298;419
739;419
945;420
101;420
493;420
21;420
556;420
706;420
74;421
42;421
799;421
63;422
664;422
205;422
587;422
583;423
423;423
762;423
460;423
878;423
829;423
175;424
983;424
534;424
135;424
166;424
70;424
877;424
907;424
345;425
69;425
722;425
959;425
843;426
558;426
542;426
547;426
426;427
351;427
696;427
731;427
307;427
923;427
98;428
356;428
225;428
784;428
266;429
144;429
232;429
283;429
378;429
885;429
850;429
898;430
165;430
311;430
293;430
54;430
779;430
100;430
479;430
453;431
614;431
632;431
571;431
680;431
825;431
992;431
418;432
520;432
898;432
319;432
354;432
333;432
284;433
501;433
509;433
999;433
731;433
450;433
772;433
935;434
1;434
148;434
131;434
641;434
178;434
695;434
581;434
572;435
796;435
620;435
428;435
925;435
817;435
173;435
145;435
661;436
736;436
909;436
727;436
455;437
398;437
911;437
947;437
469;437
126;437
225;437
88;438
383;439
73;439
768;439
19;439
576;439
449;440
146;441
65;441
499;441
58;442
425;442
758;442
645;442
718;442
285;442
849;443
256;443
120;443
426;443
71;443
821;443
1000;443
18;443
346;443
65;444
186;444
503;445
222;445
741;446
890;446
248;446
188;446
342;447
162;447
965;447
664;448
111;448
685;448
382;449
926;449
598;449
736;449
240;450
503;450
228;450
709;450
999;450
291;450
531;450
914;451
911;451
928;451
265;451
715;451
73;451
239;451
956;451
703;452
929;452
933;452
588;452
369;452
363;452
963;452
197;452
856;452
691;453
485;453
576;453
797;453
507;453
272;453
284;453
753;453
512;453
829;454
794;454
873;454
425;454
370;455
199;455
123;456
565;456
478;456
482;456
970;456
302;456
971;456
851;456
50;457
972;457
225;457
871;457
630;457
275;457
612;457
918;458
463;458
41;458
854;458
435;458
112;458
750;459
168;459
629;459
781;459
448;459
705;460
249;460
71;460
581;461
675;462
710;462
825;463
78;463
102;463
83;463
390;463
335;463
218;463
939;463
146;463
12;464
377;464
242;464
319;464
435;464
576;465
252;465
971;465
268;465
604;465
788;465
34;465
728;466
931;466
710;466
460;466
826;466
275;466
199;466
672;466
657;467
808;467
892;467
906;467
82;467
672;467
872;467
876;467
908;467
210;468
930;468
400;468
388;468
317;469
480;469
622;469
483;469
27;469
414;469
158;469
617;469
673;470
724;470
937;470
203;470
778;471
44;472
749;472
422;473
739;473
850;473
391;473
613;474
766;474
709;474
928;474
698;474
279;475
74;475
973;475
249;475
421;475
246;475
943;475
833;475
509;475
590;476
673;476
664;476
232;477
483;478
592;478
80;478
244;478
805;478
727;478
418;478
45;479
283;479
442;479
534;479
571;479
352;479
937;480
844;480
346;480
427;481
136;481
171;481
343;482
104;482
206;482
389;482
111;482
612;482
795;482
721;483
121;483
271;483
364;484
550;484
918;484
476;484
73;484
419;484
647;485
577;485
886;485
410;485
615;486
60;487
837;488
168;488
852;489
499;489
60;489
329;489
168;489
295;489
15;489
139;489
535;490
49;490
43;490
471;490
874;491
684;491
574;491
984;491
926;492
988;492
145;492
962;492
678;492
730;492
448;493
429;493
585;493
211;493
973;493
847;493
548;493
691;494
471;495
46;495
365;495
335;495
634;495
498;495
164;495
118;496
619;496
857;496
574;496
600;496
470;496
143;496
247;496
114;497
42;497
752;497
207;497
337;497
12;498
260;498
768;498
537;499
180;499
887;499
422;500
536;500
990;500
63;500
515;500
975;501
675;501
587;501
5;501
346;502
473;502
397;502
375;502
35;503
723;503
681;503
305;503
235;503
845;503
983;503
519;503
157;504
769;504
176;504
937;505
361;505
721;505
14;505
153;505
542;505
984;505
115;505
664;506
603;506
503;506
660;507
108;507
591;507
10;508
182;508
705;508
484;508
117;509
46;509
407;510
260;510
697;510
605;510
18;511
397;511
864;512
13;512
833;512
534;512
574;512
716;512
962;513
943;513
12;514
653;514
1000;514
768;515
995;515
497;515
313;515
747;515
38;515
952;515
12;515
315;516
406;516
9;516
582;516
786;516
264;516
425;516
484;517
737;518
74;518
60;518
655;518
129;518
370;518
322;518
436;518
948;519
451;519
454;519
818;519
268;519
356;520
888;520
750;520
146;521
795;521
664;521
689;521
34;521
675;521
367;521
79;522
689;522
711;522
784;522
437;522
167;522
483;522
397;523
252;523
197;523
80;523
638;524
418;524
637;524
884;524
966;524
247;525
795;525
875;525
529;525
164;525
142;526
229;526
467;526
473;526
821;526
981;526
764;526
672;527
845;527
442;527
618;528
862;528
