563;423
563;273
563;433
563;126
563;132
822;589
822;317
822;73
709;150
868;21
705;338
705;990
705;634
705;635
604;92
604;579
612;979
612;704
612;853
612;508
612;456
859;163
859;652
859;748
859;734
670;654
670;957
670;744
670;945
670;897
845;778
7;294
7;564
7;337
7;943
165;652
584;805
584;153
584;653
584;403
584;283
431;883
431;519
431;996
431;35
431;322
91;227
91;635
91;180
91;29
91;763
883;48
883;519
883;450
883;108
883;728
656;215
656;160
656;244
656;353
119;784
119;39
119;309
119;796
977;412
977;64
977;197
769;910
769;145
769;595
769;75
239;772
479;232
115;930
115;145
115;566
115;955
115;371
743;79
494;330
494;20
494;806
494;635
494;527
196;991
196;1
196;384
89;712
333;431
333;74
333;837
333;196
767;612
767;616
767;955
767;805
767;704
100;599
100;561
100;2
100;387
629;599
629;694
629;563
629;985
9;57
9;267
9;678
9;472
9;537
402;820
402;799
402;950
402;763
402;642
520;675
520;975
520;829
856;12
856;648
856;428
856;124
856;288
74;492
74;763
74;882
74;184
74;495
870;194
870;572
870;918
870;280
895;548
895;142
895;26
895;423
59;969
59;271
59;673
59;100
420;355
420;43
420;122
203;931
203;752
203;151
203;624
203;80
507;673
507;391
507;262
507;586
125;483
429;85
429;700
429;99
659;981
659;923
659;199
659;131
862;867
862;596
862;525
996;519
176;143
434;687
434;905
434;89
434;340
434;168
399;547
399;242
399;3
399;449
826;844
244;172
362;867
212;442
212;419
212;233
212;739
499;863
499;629
499;514
499;10
499;288
554;171
554;151
554;847
554;854
554;113
739;348
739;858
739;680
739;813
739;676
55;374
55;400
642;284
92;619
92;581
92;635
92;47
426;511
477;774
477;911
639;558
882;148
882;751
882;297
882;770
489;429
688;521
688;967
688;386
688;975
319;319
319;36
319;577
319;112
716;580
716;161
716;597
716;377
419;158
419;445
419;316
419;404
381;500
381;66
381;723
381;905
381;362
597;719
597;294
10;463
10;382
10;271
10;382
10;707
481;951
481;480
481;47
481;160
481;246
842;370
832;19
832;932
832;508
832;865
832;741
230;538
230;489
230;579
230;916
230;46
16;83
16;896
331;137
470;448
470;585
423;128
423;822
48;470
48;334
158;591
158;774
158;472
158;16
352;183
352;961
352;560
500;39
500;240
500;535
311;403
311;414
311;690
250;65
250;288
454;766
454;154
454;27
454;525
65;361
65;668
65;386
959;724
959;647
14;837
51;921
912;253
912;770
912;193
193;807
193;659
193;39
193;551
